what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455152236883
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152237546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152240240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152266763
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455152269244
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152269803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152271754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152326623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455152331825
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455152336840
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152337477
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455152343246
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152345243
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1455152347227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455152350343
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152350870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152354560
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152437196
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455152442385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152442915
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152444024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152450109
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1455152452287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152452810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1455152458607
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1455152459125
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1455152463672
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152465452
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152466164
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152466550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152467323
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455152467331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152470533
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152590589
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1455152592136
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1455152593624
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1455152594105
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455152965208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1455153178892
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1455153180335
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1455153184394
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1455153186669
